,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time (s),LastTokenQuery,EquivalenceQuery,OT Prefixes,OT Suffixes,Tree Depth,Inner Nodes,LogProbError,WER,NDCG,OOPartition,OOTolerance,Alphabet Size
485,QuantNaryTreeLearner,PDFA - 061dffc901714893af8aa8342cd5b86f,95,95,9,0.24604861391708255,579,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
486,QuantNaryTreeLearner,PDFA - 6b05485345a642c8868f9f62681f2a7e,88,88,1,0.22954291105270386,537,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
487,QuantNaryTreeLearner,PDFA - 6b05485345a642c8868f9f62681f2a7e,88,88,2,0.4398618550039828,537,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
488,QuantNaryTreeLearner,PDFA - 6b05485345a642c8868f9f62681f2a7e,88,88,3,0.2148906170623377,537,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
489,QuantNaryTreeLearner,PDFA - 6b05485345a642c8868f9f62681f2a7e,88,88,4,0.22629503800999373,537,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
490,QuantNaryTreeLearner,PDFA - 6b05485345a642c8868f9f62681f2a7e,88,88,5,0.2136456420412287,537,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
491,QuantNaryTreeLearner,PDFA - 6b05485345a642c8868f9f62681f2a7e,88,88,6,0.2202101940056309,537,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
492,QuantNaryTreeLearner,PDFA - 6b05485345a642c8868f9f62681f2a7e,88,88,7,0.2558985180221498,537,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
493,QuantNaryTreeLearner,PDFA - 6b05485345a642c8868f9f62681f2a7e,88,88,8,0.25449005409609526,537,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
494,QuantNaryTreeLearner,PDFA - 6b05485345a642c8868f9f62681f2a7e,88,88,9,0.2585251770215109,537,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
495,QuantNaryTreeLearner,PDFA - d3d7f3f1f87048c693d4200de43ca1bd,107,107,1,0.33146892103832215,651,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
496,QuantNaryTreeLearner,PDFA - d3d7f3f1f87048c693d4200de43ca1bd,107,107,2,0.31245236401446164,651,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
497,QuantNaryTreeLearner,PDFA - d3d7f3f1f87048c693d4200de43ca1bd,107,107,3,0.32151953503489494,651,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
498,QuantNaryTreeLearner,PDFA - d3d7f3f1f87048c693d4200de43ca1bd,107,107,4,0.3227477279724553,651,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
499,QuantNaryTreeLearner,PDFA - d3d7f3f1f87048c693d4200de43ca1bd,107,107,5,0.3126740929437801,651,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
500,QuantNaryTreeLearner,PDFA - d3d7f3f1f87048c693d4200de43ca1bd,107,107,6,0.33355470304377377,651,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
501,QuantNaryTreeLearner,PDFA - d3d7f3f1f87048c693d4200de43ca1bd,107,107,7,0.3063606360228732,651,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
502,QuantNaryTreeLearner,PDFA - d3d7f3f1f87048c693d4200de43ca1bd,107,107,8,0.3218733659014106,651,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
503,QuantNaryTreeLearner,PDFA - d3d7f3f1f87048c693d4200de43ca1bd,107,107,9,0.3214871808886528,651,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
504,QuantNaryTreeLearner,PDFA - f76c98818c664b459d3709b06efd06ef,92,92,1,0.21399878698866814,561,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
505,QuantNaryTreeLearner,PDFA - f76c98818c664b459d3709b06efd06ef,92,92,2,0.21220311091747135,561,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
506,QuantNaryTreeLearner,PDFA - f76c98818c664b459d3709b06efd06ef,92,92,3,0.22880796494428068,561,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
507,QuantNaryTreeLearner,PDFA - f76c98818c664b459d3709b06efd06ef,92,92,4,0.2313951550750062,561,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
508,QuantNaryTreeLearner,PDFA - f76c98818c664b459d3709b06efd06ef,92,92,5,0.21787118702195585,561,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
509,QuantNaryTreeLearner,PDFA - f76c98818c664b459d3709b06efd06ef,92,92,6,0.22459399106446654,561,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
510,QuantNaryTreeLearner,PDFA - f76c98818c664b459d3709b06efd06ef,92,92,7,0.21613549103494734,561,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
511,QuantNaryTreeLearner,PDFA - f76c98818c664b459d3709b06efd06ef,92,92,8,0.2194223590195179,561,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
512,QuantNaryTreeLearner,PDFA - f76c98818c664b459d3709b06efd06ef,92,92,9,0.22685535601340234,561,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
513,QuantNaryTreeLearner,PDFA - 25e99337dcb74bc88a62528170d934cc,103,103,1,0.30534030497074127,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
514,QuantNaryTreeLearner,PDFA - 25e99337dcb74bc88a62528170d934cc,103,103,2,0.3193717519752681,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
515,QuantNaryTreeLearner,PDFA - 25e99337dcb74bc88a62528170d934cc,103,103,3,0.3243014110485092,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
516,QuantNaryTreeLearner,PDFA - 25e99337dcb74bc88a62528170d934cc,103,103,4,0.32332925498485565,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
517,QuantNaryTreeLearner,PDFA - 25e99337dcb74bc88a62528170d934cc,103,103,5,0.3321566570084542,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
518,QuantNaryTreeLearner,PDFA - 25e99337dcb74bc88a62528170d934cc,103,103,6,0.31856386200524867,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
519,QuantNaryTreeLearner,PDFA - 25e99337dcb74bc88a62528170d934cc,103,103,7,0.5387678670231253,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
520,QuantNaryTreeLearner,PDFA - 25e99337dcb74bc88a62528170d934cc,103,103,8,0.30922726006247103,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
521,QuantNaryTreeLearner,PDFA - 25e99337dcb74bc88a62528170d934cc,103,103,9,0.31299077603034675,627,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
522,QuantNaryTreeLearner,PDFA - aa5ad812d394400d96f84f7c0cadbc08,96,96,1,0.2774403969524428,585,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
523,QuantNaryTreeLearner,PDFA - aa5ad812d394400d96f84f7c0cadbc08,96,96,2,0.2622207730310038,585,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
524,QuantNaryTreeLearner,PDFA - aa5ad812d394400d96f84f7c0cadbc08,96,96,3,0.27248521300498396,585,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
525,QuantNaryTreeLearner,PDFA - aa5ad812d394400d96f84f7c0cadbc08,96,96,4,0.261295287986286,585,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
526,QuantNaryTreeLearner,PDFA - aa5ad812d394400d96f84f7c0cadbc08,96,96,5,0.26106957101728767,585,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
527,QuantNaryTreeLearner,PDFA - aa5ad812d394400d96f84f7c0cadbc08,96,96,6,0.2660340260481462,585,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
528,QuantNaryTreeLearner,PDFA - aa5ad812d394400d96f84f7c0cadbc08,96,96,7,0.2608503509545699,585,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
529,QuantNaryTreeLearner,PDFA - aa5ad812d394400d96f84f7c0cadbc08,96,96,8,0.26212079997640103,585,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
530,QuantNaryTreeLearner,PDFA - aa5ad812d394400d96f84f7c0cadbc08,96,96,9,0.26396260200999677,585,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
531,QuantNaryTreeLearner,PDFA - 74981addc7a14c4185076714575d0863,109,109,1,0.29929377406369895,663,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
532,QuantNaryTreeLearner,PDFA - 74981addc7a14c4185076714575d0863,109,109,2,0.2905564510729164,663,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
533,QuantNaryTreeLearner,PDFA - 74981addc7a14c4185076714575d0863,109,109,3,0.5480526880128309,663,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
534,QuantNaryTreeLearner,PDFA - 74981addc7a14c4185076714575d0863,109,109,4,0.30560172896366566,663,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
535,QuantNaryTreeLearner,PDFA - 74981addc7a14c4185076714575d0863,109,109,5,0.29049328493420035,663,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
536,QuantNaryTreeLearner,PDFA - 74981addc7a14c4185076714575d0863,109,109,6,0.29109083500225097,663,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
537,QuantNaryTreeLearner,PDFA - 74981addc7a14c4185076714575d0863,109,109,7,0.30108641798142344,663,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
538,QuantNaryTreeLearner,PDFA - 74981addc7a14c4185076714575d0863,109,109,8,0.3049583820393309,663,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
539,QuantNaryTreeLearner,PDFA - 74981addc7a14c4185076714575d0863,109,109,9,0.30077367508783937,663,2,,,1.0,0.0,0.0,0.0,1.0,0,0,2
540,QuantNaryTreeLearner,PDFA - a8a880c004cc46fdb09df8075415833b,99,99,1,0.3381332019343972,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
541,QuantNaryTreeLearner,PDFA - a8a880c004cc46fdb09df8075415833b,99,99,2,0.34170628094580024,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
542,QuantNaryTreeLearner,PDFA - a8a880c004cc46fdb09df8075415833b,99,99,3,0.3510583200259134,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
543,QuantNaryTreeLearner,PDFA - a8a880c004cc46fdb09df8075415833b,99,99,4,0.3175275169778615,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
544,QuantNaryTreeLearner,PDFA - a8a880c004cc46fdb09df8075415833b,99,99,5,0.3409143080934882,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
545,QuantNaryTreeLearner,PDFA - a8a880c004cc46fdb09df8075415833b,99,99,6,0.577580958022736,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
546,QuantNaryTreeLearner,PDFA - a8a880c004cc46fdb09df8075415833b,99,99,7,0.3425657299812883,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
547,QuantNaryTreeLearner,PDFA - a8a880c004cc46fdb09df8075415833b,99,99,8,0.30651634000241756,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
548,QuantNaryTreeLearner,PDFA - a8a880c004cc46fdb09df8075415833b,99,99,9,0.32231428008526564,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
549,QuantNaryTreeLearner,PDFA - b32c38c978ef4c1082745efe2b4f9832,103,103,1,0.3694506559986621,2075,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
550,QuantNaryTreeLearner,PDFA - b32c38c978ef4c1082745efe2b4f9832,103,103,2,0.3713071070378646,2075,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
551,QuantNaryTreeLearner,PDFA - b32c38c978ef4c1082745efe2b4f9832,103,103,3,0.3787733600474894,2075,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
552,QuantNaryTreeLearner,PDFA - b32c38c978ef4c1082745efe2b4f9832,103,103,4,0.38974309305194765,2075,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
553,QuantNaryTreeLearner,PDFA - b32c38c978ef4c1082745efe2b4f9832,103,103,5,0.35333656799048185,2075,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
554,QuantNaryTreeLearner,PDFA - b32c38c978ef4c1082745efe2b4f9832,103,103,6,0.3591815870022401,2075,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
555,QuantNaryTreeLearner,PDFA - b32c38c978ef4c1082745efe2b4f9832,103,103,7,0.5853351670084521,2075,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
556,QuantNaryTreeLearner,PDFA - b32c38c978ef4c1082745efe2b4f9832,103,103,8,0.3613711689831689,2075,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
557,QuantNaryTreeLearner,PDFA - b32c38c978ef4c1082745efe2b4f9832,103,103,9,0.3685378070222214,2075,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
558,QuantNaryTreeLearner,PDFA - 7126e85c93f143298200688ef7140b78,96,96,1,0.3212643440347165,1935,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
559,QuantNaryTreeLearner,PDFA - 7126e85c93f143298200688ef7140b78,96,96,2,0.32402584597002715,1935,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
560,QuantNaryTreeLearner,PDFA - 7126e85c93f143298200688ef7140b78,96,96,3,0.30932513799052685,1935,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
561,QuantNaryTreeLearner,PDFA - 7126e85c93f143298200688ef7140b78,96,96,4,0.3330273668980226,1935,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
562,QuantNaryTreeLearner,PDFA - 7126e85c93f143298200688ef7140b78,96,96,5,0.3257186689879745,1935,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
563,QuantNaryTreeLearner,PDFA - 7126e85c93f143298200688ef7140b78,96,96,6,0.31316790997516364,1935,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
564,QuantNaryTreeLearner,PDFA - 7126e85c93f143298200688ef7140b78,96,96,7,0.31792139692697674,1935,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
565,QuantNaryTreeLearner,PDFA - 7126e85c93f143298200688ef7140b78,96,96,8,0.5587132069049403,1935,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
566,QuantNaryTreeLearner,PDFA - 7126e85c93f143298200688ef7140b78,96,96,9,0.3045013769296929,1935,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
567,QuantNaryTreeLearner,PDFA - 2b569cb2627644878656bf668ba888b6,100,100,1,0.3170015609357506,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
568,QuantNaryTreeLearner,PDFA - 2b569cb2627644878656bf668ba888b6,100,100,2,0.3407849670620635,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
569,QuantNaryTreeLearner,PDFA - 2b569cb2627644878656bf668ba888b6,100,100,3,0.32294044899754226,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
570,QuantNaryTreeLearner,PDFA - 2b569cb2627644878656bf668ba888b6,100,100,4,0.34047769103199244,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
571,QuantNaryTreeLearner,PDFA - 2b569cb2627644878656bf668ba888b6,100,100,5,0.32688095490448177,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
572,QuantNaryTreeLearner,PDFA - 2b569cb2627644878656bf668ba888b6,100,100,6,0.32579528097994626,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
573,QuantNaryTreeLearner,PDFA - 2b569cb2627644878656bf668ba888b6,100,100,7,0.3422500230371952,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
574,QuantNaryTreeLearner,PDFA - 2b569cb2627644878656bf668ba888b6,100,100,8,0.3439346889499575,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
575,QuantNaryTreeLearner,PDFA - 2b569cb2627644878656bf668ba888b6,100,100,9,0.3533252220368013,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
576,QuantNaryTreeLearner,PDFA - 071747f3ae1c4144b386e61ea89fdc49,100,100,1,0.3477391010383144,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
577,QuantNaryTreeLearner,PDFA - 071747f3ae1c4144b386e61ea89fdc49,100,100,2,0.3615105979843065,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
578,QuantNaryTreeLearner,PDFA - 071747f3ae1c4144b386e61ea89fdc49,100,100,3,0.34763346798717976,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
579,QuantNaryTreeLearner,PDFA - 071747f3ae1c4144b386e61ea89fdc49,100,100,4,0.35384841402992606,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
580,QuantNaryTreeLearner,PDFA - 071747f3ae1c4144b386e61ea89fdc49,100,100,5,0.37587600492406636,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
581,QuantNaryTreeLearner,PDFA - 071747f3ae1c4144b386e61ea89fdc49,100,100,6,0.35999900300521404,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
582,QuantNaryTreeLearner,PDFA - 071747f3ae1c4144b386e61ea89fdc49,100,100,7,0.35228559805545956,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
583,QuantNaryTreeLearner,PDFA - 071747f3ae1c4144b386e61ea89fdc49,100,100,8,0.3594207620481029,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
584,QuantNaryTreeLearner,PDFA - 071747f3ae1c4144b386e61ea89fdc49,100,100,9,0.3585603430401534,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
585,QuantNaryTreeLearner,PDFA - b23da9c2635a4f1ca74888cbb11e04dc,100,100,1,0.3678042299579829,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
586,QuantNaryTreeLearner,PDFA - b23da9c2635a4f1ca74888cbb11e04dc,100,100,2,0.32592009694781154,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
587,QuantNaryTreeLearner,PDFA - b23da9c2635a4f1ca74888cbb11e04dc,100,100,3,0.5749895500484854,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
588,QuantNaryTreeLearner,PDFA - b23da9c2635a4f1ca74888cbb11e04dc,100,100,4,0.3392681030090898,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
589,QuantNaryTreeLearner,PDFA - b23da9c2635a4f1ca74888cbb11e04dc,100,100,5,0.33322401193436235,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
590,QuantNaryTreeLearner,PDFA - b23da9c2635a4f1ca74888cbb11e04dc,100,100,6,0.3341871239244938,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
591,QuantNaryTreeLearner,PDFA - b23da9c2635a4f1ca74888cbb11e04dc,100,100,7,0.32015088899061084,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
592,QuantNaryTreeLearner,PDFA - b23da9c2635a4f1ca74888cbb11e04dc,100,100,8,0.31968277995474637,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
593,QuantNaryTreeLearner,PDFA - b23da9c2635a4f1ca74888cbb11e04dc,100,100,9,0.33244060107972473,2015,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
594,QuantNaryTreeLearner,PDFA - 448c1d5daa0c4dd6b8577dd30586ac54,97,97,1,0.3516735309967771,1955,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
595,QuantNaryTreeLearner,PDFA - 448c1d5daa0c4dd6b8577dd30586ac54,97,97,2,0.34904627001378685,1955,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
596,QuantNaryTreeLearner,PDFA - 448c1d5daa0c4dd6b8577dd30586ac54,97,97,3,0.34033053496386856,1955,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
597,QuantNaryTreeLearner,PDFA - 448c1d5daa0c4dd6b8577dd30586ac54,97,97,4,0.5976289040409029,1955,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
598,QuantNaryTreeLearner,PDFA - 448c1d5daa0c4dd6b8577dd30586ac54,97,97,5,0.3586946410359815,1955,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
599,QuantNaryTreeLearner,PDFA - 448c1d5daa0c4dd6b8577dd30586ac54,97,97,6,0.34046873601619154,1955,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
600,QuantNaryTreeLearner,PDFA - 448c1d5daa0c4dd6b8577dd30586ac54,97,97,7,0.3505680359667167,1955,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
601,QuantNaryTreeLearner,PDFA - 448c1d5daa0c4dd6b8577dd30586ac54,97,97,8,0.3395361789735034,1955,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
602,QuantNaryTreeLearner,PDFA - 448c1d5daa0c4dd6b8577dd30586ac54,97,97,9,0.34808054892346263,1955,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
603,QuantNaryTreeLearner,PDFA - 21575ccdbcbe4ee784db477f15f6d6e3,101,101,1,0.3677171260351315,2035,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
604,QuantNaryTreeLearner,PDFA - 21575ccdbcbe4ee784db477f15f6d6e3,101,101,2,0.3839172769803554,2035,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
605,QuantNaryTreeLearner,PDFA - 21575ccdbcbe4ee784db477f15f6d6e3,101,101,3,0.37837190506979823,2035,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
606,QuantNaryTreeLearner,PDFA - 21575ccdbcbe4ee784db477f15f6d6e3,101,101,4,0.371256893966347,2035,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
607,QuantNaryTreeLearner,PDFA - 21575ccdbcbe4ee784db477f15f6d6e3,101,101,5,0.4052098219981417,2035,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
608,QuantNaryTreeLearner,PDFA - 21575ccdbcbe4ee784db477f15f6d6e3,101,101,6,0.6215286240912974,2035,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
609,QuantNaryTreeLearner,PDFA - 21575ccdbcbe4ee784db477f15f6d6e3,101,101,7,0.3691312160808593,2035,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
610,QuantNaryTreeLearner,PDFA - 21575ccdbcbe4ee784db477f15f6d6e3,101,101,8,0.37565131206065416,2035,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
611,QuantNaryTreeLearner,PDFA - 21575ccdbcbe4ee784db477f15f6d6e3,101,101,9,0.4032159870257601,2035,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
612,QuantNaryTreeLearner,PDFA - 3566e6740cd642229172c0dad7574976,102,102,1,0.34103620797395706,2055,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
613,QuantNaryTreeLearner,PDFA - 3566e6740cd642229172c0dad7574976,102,102,2,0.3618904349859804,2055,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
614,QuantNaryTreeLearner,PDFA - 3566e6740cd642229172c0dad7574976,102,102,3,0.34669032495003194,2055,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
615,QuantNaryTreeLearner,PDFA - 3566e6740cd642229172c0dad7574976,102,102,4,0.3383674720535055,2055,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
616,QuantNaryTreeLearner,PDFA - 3566e6740cd642229172c0dad7574976,102,102,5,0.35097939101979136,2055,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
617,QuantNaryTreeLearner,PDFA - 3566e6740cd642229172c0dad7574976,102,102,6,0.36342124396469444,2055,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
618,QuantNaryTreeLearner,PDFA - 3566e6740cd642229172c0dad7574976,102,102,7,0.5941517159808427,2055,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
619,QuantNaryTreeLearner,PDFA - 3566e6740cd642229172c0dad7574976,102,102,8,0.353503001970239,2055,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
620,QuantNaryTreeLearner,PDFA - 3566e6740cd642229172c0dad7574976,102,102,9,0.3387091460172087,2055,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
621,QuantNaryTreeLearner,PDFA - e49035dfd01c43839ccd94d1a2cfe16d,99,99,1,0.3295729400124401,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
622,QuantNaryTreeLearner,PDFA - e49035dfd01c43839ccd94d1a2cfe16d,99,99,2,0.3317671819822863,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
623,QuantNaryTreeLearner,PDFA - e49035dfd01c43839ccd94d1a2cfe16d,99,99,3,0.3484893389977515,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
624,QuantNaryTreeLearner,PDFA - e49035dfd01c43839ccd94d1a2cfe16d,99,99,4,0.3461025479482487,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
625,QuantNaryTreeLearner,PDFA - e49035dfd01c43839ccd94d1a2cfe16d,99,99,5,0.3406162280589342,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
626,QuantNaryTreeLearner,PDFA - e49035dfd01c43839ccd94d1a2cfe16d,99,99,6,0.3495659689651802,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
627,QuantNaryTreeLearner,PDFA - e49035dfd01c43839ccd94d1a2cfe16d,99,99,7,0.35150315798819065,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
628,QuantNaryTreeLearner,PDFA - e49035dfd01c43839ccd94d1a2cfe16d,99,99,8,0.5794504110235721,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
629,QuantNaryTreeLearner,PDFA - e49035dfd01c43839ccd94d1a2cfe16d,99,99,9,0.34199020999949425,1995,2,,,1.0,0.0,0.0,0.0,1.0,0,0,4
630,QuantNaryTreeLearner,PDFA - ba919b465ef84267bd6907a993c6d01a,100,100,1,0.525149401044473,7227,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
631,QuantNaryTreeLearner,PDFA - ba919b465ef84267bd6907a993c6d01a,100,100,2,0.5111450520344079,7227,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
632,QuantNaryTreeLearner,PDFA - ba919b465ef84267bd6907a993c6d01a,100,100,3,0.5001440970227122,7227,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
633,QuantNaryTreeLearner,PDFA - ba919b465ef84267bd6907a993c6d01a,100,100,4,0.5262289410457015,7227,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
634,QuantNaryTreeLearner,PDFA - ba919b465ef84267bd6907a993c6d01a,100,100,5,0.5441347729647532,7227,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
635,QuantNaryTreeLearner,PDFA - ba919b465ef84267bd6907a993c6d01a,100,100,6,0.5190686569549143,7227,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
636,QuantNaryTreeLearner,PDFA - ba919b465ef84267bd6907a993c6d01a,100,100,7,0.5355607160599902,7227,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
637,QuantNaryTreeLearner,PDFA - ba919b465ef84267bd6907a993c6d01a,100,100,8,0.49634765298105776,7227,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
638,QuantNaryTreeLearner,PDFA - ba919b465ef84267bd6907a993c6d01a,100,100,9,0.7440473510650918,7227,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
639,QuantNaryTreeLearner,PDFA - 151c181f482f412bbb84908237634d41,101,101,1,0.5595877700252458,7299,2,,,1.0,0.0,0.0,0.0,1.0,0,0,8
